,Unnamed: 0,payment_date,volume,is_workday,lag_30,lag_61,lag_91,ewm_7,ewm_30,ewm_91
283,283,2025-11-11,482.0,1,461.0,209.0,462.0,445.28509136851767,455.50388911016785,473.17384942437434
284,284,2025-11-12,421.0,1,220.0,408.0,555.0,439.21381852638825,453.27783174822156,472.0396353064532
285,285,2025-11-13,659.0,1,283.0,707.0,126.0,494.1603638947912,466.5502296999492,476.10399106066075
286,286,2025-11-14,689.0,1,484.0,284.0,734.0,542.8702729210934,480.9018277838235,480.7321651680377
287,287,2025-11-15,0.0,0,572.0,198.0,994.0,407.15270469082003,449.87590341067363,470.2814659252543
288,288,2025-11-16,473.0,0,454.0,0.0,689.0,423.61452851811504,451.367780609985,470.3405644920966
289,289,2025-11-17,681.0,1,482.0,689.0,848.0,487.96089638858626,466.182762506115,474.92011743792057
290,290,2025-11-18,885.0,1,512.0,167.0,966.0,587.2206722914398,493.20322944120437,483.834897493618
291,291,2025-11-19,929.0,1,719.0,766.0,358.0,672.6655042185798,521.319150122417,493.5123997220176
292,292,2025-11-20,996.0,1,184.0,435.0,402.0,753.4991281639349,551.9437210822612,504.4360432063216
293,293,2025-11-21,212.0,1,0.0,797.0,830.0,618.1243461229511,530.0118681092121,498.07873791922765
294,294,2025-11-22,172.0,0,244.0,284.0,0.0,506.59325959221337,506.91432823119845,490.99006970359227
295,295,2025-11-23,958.0,0,424.0,397.0,426.0,619.4449446941601,536.0166296356373,501.1424594926446
296,296,2025-11-24,523.0,1,798.0,248.0,363.0,595.3337085206201,535.1768470784995,501.61762341671755
297,297,2025-11-25,525.0,1,575.0,429.0,393.0,577.750281390465,534.5202762992415,502.12593595113674
298,298,2025-11-26,680.0,1,641.0,307.0,424.0,603.3127110428488,543.9060649250969,505.9927634304599
299,299,2025-11-27,0.0,1,401.0,305.0,552.0,452.4845332821366,508.8153510589616,494.99292074718903
300,300,2025-11-28,877.0,1,661.0,0.0,813.0,558.6133999616025,532.5691993777383,503.29742247007624
301,301,2025-11-29,748.0,0,123.0,621.0,507.0,605.9600499712019,546.4679607082069,508.61704372072677
302,302,2025-11-30,702.0,0,840.0,823.0,889.0,629.9700374784014,556.5022858238065,512.8210210311457
303,303,2025-12-01,906.0,1,850.0,465.0,445.0,698.977528108801,579.0505254480771,521.3683901391643
304,304,2025-12-02,528.0,1,116.0,666.0,177.0,656.2331460816008,575.7569431611043,521.5125555709216
305,305,2025-12-03,137.0,1,0.0,753.0,303.0,526.4248595612006,547.4500436023235,513.1535869715538
306,306,2025-12-04,733.0,1,383.0,616.0,0.0,578.0686446709004,559.4210085312059,517.9328568199983
307,307,2025-12-05,192.0,1,984.0,102.0,146.0,481.5514835031753,535.7164273356442,510.847359932607
308,308,2025-12-06,161.0,0,242.0,694.0,724.0,401.41361262738144,511.541173959151,503.24198254276774
309,309,2025-12-07,821.0,0,277.0,967.0,182.0,506.31020947053605,531.5062595101735,510.1497655309684
310,310,2025-12-08,364.0,1,393.0,748.0,214.0,470.73265710290207,520.6994040579043,506.9725967150778
311,311,2025-12-09,0.0,1,775.0,208.0,263.0,353.04949282717655,487.1058941186847,495.95145330822834
312,312,2025-12-10,186.0,1,239.0,0.0,355.0,311.28711962038244,467.67970740135024,489.21337823631035
313,313,2025-12-11,695.0,1,482.0,987.0,209.0,407.21533971528686,482.3455327302954,493.6870004485645
314,314,2025-12-12,144.0,1,421.0,461.0,408.0,341.4115047864651,460.51678868317964,486.08510913446526
315,315,2025-12-13,543.0,0,659.0,220.0,707.0,391.8086285898488,465.83828618749067,487.3223893706725
316,316,2025-12-14,303.0,0,689.0,283.0,284.0,369.6064714423866,455.3325903044268,483.3153809060927
317,317,2025-12-15,429.0,1,0.0,484.0,198.0,384.45485358178996,453.6337135105928,482.13461175596024
318,318,2025-12-16,856.0,1,473.0,572.0,0.0,502.3411401863425,479.59282876797397,490.2621201960481
319,319,2025-12-17,303.0,1,681.0,454.0,689.0,452.5058551397569,468.19974304100793,486.1912045396123
320,320,2025-12-18,932.0,1,885.0,482.0,167.0,572.3793913548177,498.1223402641687,495.88270009309895
321,321,2025-12-19,459.0,1,929.0,512.0,766.0,544.0345435161132,495.5983183116417,495.0809022649881
322,322,2025-12-20,640.0,0,996.0,719.0,435.0,568.0259076370849,504.91455583992297,498.23131743314053
323,323,2025-12-21,0.0,0,212.0,184.0,797.0,426.01943072781364,472.33942320508925,487.4002018367679
324,324,2025-12-22,148.0,1,172.0,0.0,284.0,356.51457304586023,451.4142991273416,480.02193657944684
325,325,2025-12-23,926.0,1,958.0,244.0,397.0,498.88592978439516,482.0327314417067,489.717111871198
326,326,2025-12-24,175.0,1,523.0,424.0,248.0,417.9144473382964,462.22416812288697,482.87543552617194
327,327,2025-12-25,863.0,1,525.0,798.0,429.0,529.1858355037223,488.0806734052814,491.1390130147334
328,328,2025-12-26,444.0,1,680.0,575.0,307.0,507.8893766277917,485.23675899203744,490.1142518622392
329,329,2025-12-27,142.0,0,0.0,641.0,305.0,416.41703247084376,463.09245196029315,482.5465507347992
330,330,2025-12-28,247.0,0,877.0,401.0,0.0,374.0627743531328,449.1510034467259,477.42597354491227
331,331,2025-12-29,948.0,1,748.0,661.0,621.0,517.5470807648496,481.3348096759694,487.6558436852403
332,332,2025-12-30,819.0,1,702.0,123.0,823.0,592.9103105736372,503.1196606646165,494.85897751816987
333,333,2025-12-31,548.0,1,906.0,840.0,465.0,581.6827329302279,506.0151664281897,496.0142171373401
334,334,2026-01-01,328.0,1,528.0,850.0,666.0,518.2620496976709,494.53031698120975,492.3617341560936
335,335,2026-01-02,0.0,1,137.0,116.0,753.0,388.69653727325317,462.62513524048654,481.6582181961785
336,336,2026-01-03,277.0,0,733.0,0.0,616.0,360.7724029549399,450.649320063681,477.2091264962616
337,337,2026-01-04,417.0,0,192.0,383.0,102.0,374.8293022162049,448.4783961886048,475.90023244199506
338,338,2026-01-05,542.0,1,161.0,984.0,694.0,416.62197666215366,454.5120480474045,477.33718391064735
339,339,2026-01-06,711.0,1,821.0,242.0,967.0,490.21648249661524,471.0596578507978,482.4168103473724
340,340,2026-01-07,479.0,1,364.0,277.0,748.0,487.4123618724614,471.571937989456,482.34253186155996
341,341,2026-01-08,540.0,1,0.0,393.0,208.0,500.5592714043461,475.98665166755563,483.5959550819609
342,342,2026-01-09,658.0,1,186.0,775.0,0.0,539.9194535532596,487.72944833416494,487.3873473627878
343,343,2026-01-10,784.0,0,695.0,239.0,987.0,600.9395901649447,506.84367747389626,493.83544850707506
344,344,2026-01-11,990.0,0,144.0,482.0,461.0,698.2046926237085,538.0150531207416,504.6216344090951
345,345,2026-01-12,638.0,1,543.0,421.0,220.0,683.1535194677814,544.4656948548874,507.5211640958539
346,346,2026-01-13,928.0,1,303.0,659.0,283.0,744.3651396008361,569.209843573927,516.6620083546397
347,347,2026-01-14,0.0,1,429.0,689.0,484.0,558.273854700627,532.4866278594801,505.4302255643215
348,348,2026-01-15,176.0,1,856.0,0.0,572.0,462.70539102547025,509.4874905782234,498.2686989216189
349,349,2026-01-16,996.0,1,303.0,473.0,454.0,596.0290432691027,540.8753944118864,509.0889445972359
350,350,2026-01-17,235.0,0,932.0,681.0,482.0,505.771782451827,521.1414979982163,503.13048927990474
351,351,2026-01-18,839.0,0,459.0,885.0,512.0,589.0788368388703,541.6484981273636,510.4320003825155
352,352,2026-01-19,529.0,1,640.0,929.0,719.0,574.0591276291527,540.8324659901143,510.83565254811305
353,353,2026-01-20,318.0,1,0.0,996.0,184.0,510.04434572186454,526.4561778617199,506.6435731448932
354,354,2026-01-21,591.0,1,148.0,212.0,0.0,530.2832592913984,530.6202954190283,508.47740851130857
355,355,2026-01-22,228.0,1,926.0,172.0,244.0,454.7124444685488,511.0964053919942,502.3800735436714
356,356,2026-01-23,181.0,1,175.0,958.0,424.0,386.28433335141165,489.7998631086398,495.3935502057655
357,357,2026-01-24,891.0,0,863.0,523.0,798.0,512.4632500135588,515.6837429080824,503.9936904186837
358,358,2026-01-25,476.0,0,444.0,525.0,575.0,503.3474375101691,513.1235014301417,503.385131931321
359,359,2026-01-26,0.0,1,142.0,680.0,641.0,377.5105781326268,480.01875940239063,492.44197688933576
360,360,2026-01-27,867.0,1,247.0,0.0,401.0,499.8829335994701,504.9852910538493,500.5845426091328
361,361,2026-01-28,474.0,1,948.0,877.0,661.0,493.4122001996026,502.98624001811714,500.0066177698038
362,362,2026-01-29,835.0,1,819.0,748.0,123.0,578.809150149702,524.4064825975935,507.2890826008951
363,363,2026-01-30,972.0,1,548.0,702.0,840.0,677.1068626122765,553.2834837203294,517.3914938487018
364,364,2026-01-31,973.0,0,328.0,906.0,850.0,751.0801469592074,580.3619686415985,527.2960265911213
365,365,2026-02-01,551.0,0,0.0,528.0,116.0,701.0601102194055,578.467648084076,527.8113303608795
366,366,2026-02-02,901.0,1,277.0,137.0,0.0,751.0450826645541,599.2761869173614,535.9241275269474
367,367,2026-02-03,632.0,1,417.0,733.0,383.0,721.2838119984156,601.3874006646284,538.0127334502746
368,368,2026-02-04,249.0,1,542.0,192.0,984.0,603.2128589988117,578.6527296540073,531.729847940486
369,369,2026-02-05,202.0,1,711.0,161.0,242.0,502.9096442491088,554.3525535472971,524.5618077678668
370,370,2026-02-06,912.0,1,479.0,821.0,277.0,605.1822331868316,577.4265823506973,532.9843771642174
371,371,2026-02-07,0.0,0,540.0,364.0,393.0,453.8866748901237,540.173254457104,521.3977602693432
372,372,2026-02-08,788.0,0,658.0,0.0,775.0,537.4150061675928,556.1620767501942,527.1934611330531
373,373,2026-02-09,641.0,1,784.0,186.0,239.0,563.3112546256946,561.6354911534075,529.6675163258128
374,374,2026-02-10,728.0,1,990.0,695.0,482.0,604.483440969271,572.3686852725426,533.9790920578604
375,375,2026-02-11,938.0,1,638.0,144.0,421.0,687.8625807269532,595.9578023517334,542.7621552739939
376,376,2026-02-12,571.0,1,928.0,543.0,659.0,658.6469355452149,594.3476215548475,543.3760214636898
377,377,2026-02-13,114.0,1,0.0,303.0,689.0,522.4852016589111,563.3574524222768,534.0417601275226
378,378,2026-02-14,849.0,0,176.0,429.0,0.0,604.1139012441834,581.7860038789041,540.8886783856199
379,379,2026-02-15,721.0,0,996.0,856.0,473.0,633.3354259331375,590.7675520157491,544.804141898976
380,380,2026-02-16,450.0,1,235.0,303.0,681.0,587.5015694498532,581.685774466346,542.7431822924765
381,381,2026-02-17,568.0,1,839.0,932.0,885.0,582.6261770873898,580.8028212749688,543.2922435469878
382,382,2026-02-18,103.0,1,529.0,459.0,929.0,462.71963281554235,549.9768328056159,533.7206730350969
383,383,2026-02-19,0.0,1,318.0,640.0,996.0,347.03972461165677,514.4944564955762,522.118049708247
384,384,2026-02-20,179.0,1,591.0,0.0,212.0,305.0297934587426,492.84965285070035,514.6589616711112
385,385,2026-02-21,606.0,0,228.0,148.0,172.0,380.27234509405696,500.1496752474294,516.6446364173914
386,386,2026-02-22,959.0,0,181.0,926.0,958.0,524.9542588205427,529.7529220056598,526.2610573648394
387,387,2026-02-23,546.0,1,891.0,175.0,523.0,530.215694115407,530.8011205859399,526.6901648134299
388,388,2026-02-24,335.0,1,476.0,863.0,525.0,481.41177058655524,518.1687902255567,522.5229873174857
389,389,2026-02-25,390.0,1,0.0,444.0,680.0,458.55882793991645,509.8998360174563,519.6420528105838
390,390,2026-02-26,833.0,1,867.0,142.0,0.0,552.1691209549374,530.7450078872979,526.4541820973102
391,391,2026-02-27,687.0,1,474.0,247.0,877.0,585.8768407162031,540.8259751203755,529.9443085734556
392,392,2026-02-28,540.0,0,835.0,948.0,748.0,574.4076305371523,540.7726864029319,530.1629105609892
393,393,2026-03-01,831.0,0,972.0,819.0,702.0,638.5557229028642,559.497029215646,536.7028472879242
394,394,2026-03-02,619.0,1,973.0,548.0,906.0,633.6667921771482,563.3359305565721,538.4919158251432
395,395,2026-03-03,0.0,1,551.0,328.0,528.0,475.25009413286114,526.9916769722771,526.7855698289445
396,396,2026-03-04,147.0,1,901.0,0.0,137.0,393.1875705996458,502.47608490954957,518.5293617891848
397,397,2026-03-05,898.0,1,632.0,277.0,733.0,519.3906779497344,527.993756850869,526.7787234894199
398,398,2026-03-06,904.0,1,249.0,417.0,192.0,615.5430084623008,552.2522241508129,534.9791860222587
399,399,2026-03-07,777.0,0,202.0,542.0,161.0,655.9072563467256,566.7520806572121,540.240508065253
400,400,2026-03-08,271.0,0,912.0,711.0,821.0,559.6804422600442,547.6713012599727,534.3874535420954
401,401,2026-03-09,941.0,1,0.0,479.0,364.0,655.0103316950331,573.0473463399745,543.2268567259629
402,402,2026-03-10,177.0,1,788.0,540.0,0.0,535.5077487712748,547.4959046406213,535.2654033188767
403,403,2026-03-11,116.0,1,641.0,658.0,186.0,430.63081157845613,519.6574591799362,526.1509380293359
404,404,2026-03-12,376.0,1,728.0,784.0,695.0,416.9731086838421,510.3892360070371,522.8867872026111
405,405,2026-03-13,265.0,1,938.0,990.0,144.0,378.97983151288156,494.5576723936799,517.2805526982065
406,406,2026-03-14,535.0,0,571.0,638.0,543.0,417.9848736346612,497.1668548198941,517.6657580743325
407,407,2026-03-15,0.0,0,114.0,928.0,303.0,313.4886552259959,465.09157386377194,506.412154637934
408,408,2026-03-16,123.0,1,849.0,0.0,429.0,265.8664914194969,443.0211497435286,498.0771077979789
409,409,2026-03-17,753.0,1,721.0,176.0,856.0,387.6498685646227,463.0197852439461,503.6189098023707
410,410,2026-03-18,624.0,1,450.0,996.0,303.0,446.737401423467,473.4056055507883,506.23589002405834
411,411,2026-03-19,694.0,1,568.0,235.0,932.0,508.5530510676003,487.6375019668665,510.3177185017962
412,412,2026-03-20,482.0,1,103.0,839.0,459.0,501.9147883007002,487.2737921625526,509.70211592567017
413,413,2026-03-21,652.0,0,0.0,529.0,640.0,539.4360912255252,497.9012894423879,512.7955481881556
414,414,2026-03-22,111.0,0,179.0,318.0,0.0,432.32706841914387,472.9399159299758,504.06086235797835
415,415,2026-03-23,916.0,1,606.0,591.0,148.0,553.2453013143579,501.52443748288067,513.0160610023701
416,416,2026-03-24,835.0,1,959.0,228.0,926.0,623.6839759857685,523.0389899033399,520.0157118501446
417,417,2026-03-25,195.0,1,546.0,181.0,175.0,516.5129819893264,501.87518410312447,512.9501528968806
418,418,2026-03-26,563.0,1,335.0,891.0,863.0,528.1347364919948,505.8187206126003,514.0381930512962
419,419,2026-03-27,0.0,1,390.0,476.0,444.0,396.1010523689961,473.18525476662614,502.8634497240941
420,420,2026-03-28,224.0,0,833.0,0.0,142.0,353.07578927674706,457.1087867171664,496.8012008170486
421,421,2026-03-29,843.0,0,687.0,867.0,247.0,475.5568419575603,482.0049940257363,504.3272616688519
422,422,2026-03-30,323.0,1,540.0,474.0,948.0,437.41763146817027,471.7466073143985,500.3853646760508
423,423,2026-03-31,921.0,1,831.0,835.0,819.0,558.3132236011277,500.7306971650825,509.5291610961367
424,424,2026-04-01,735.0,1,619.0,972.0,548.0,602.4849177008457,515.8448457350772,514.4307010723077
425,425,2026-04-02,300.0,1,0.0,973.0,328.0,526.8636882756343,501.9193718166852,509.7691640924749
426,426,2026-04-03,470.0,1,147.0,551.0,0.0,512.6477662067257,499.86005750593137,508.90461704698635
427,427,2026-04-04,828.0,0,898.0,901.0,277.0,591.4858246550443,521.0303763765164,515.8414731981388
428,428,2026-04-05,313.0,0,904.0,632.0,417.0,521.8643684912832,507.6090617715799,511.431875954701
429,429,2026-04-06,674.0,1,777.0,249.0,542.0,559.8982763684625,518.3439610121231,514.9659656078596
430,430,2026-04-07,914.0,1,271.0,202.0,711.0,648.4237072763468,543.8701570758572,523.6406185294279
431,431,2026-04-08,0.0,1,941.0,912.0,479.0,486.31778045726014,508.7817598451567,512.2571268222664
432,432,2026-04-09,192.0,1,177.0,0.0,540.0,412.7383353429451,488.3442269519208,505.29501536960845
433,433,2026-04-10,543.0,1,116.0,788.0,658.0,445.30375150720886,491.87040585824855,506.11468894853
434,434,2026-04-11,914.0,0,376.0,641.0,784.0,562.4778136304067,519.1045732222325,514.9817609279097
435,435,2026-04-12,344.0,0,265.0,728.0,990.0,507.858360222805,507.80750398208846,511.26476612512903
436,436,2026-04-13,942.0,1,535.0,938.0,638.0,616.3937701671038,535.8199230800183,520.6285755571914
437,437,2026-04-14,756.0,1,0.0,571.0,928.0,651.2953276253278,550.0250893329204,525.7453456537743
438,438,2026-04-15,821.0,1,123.0,114.0,0.0,693.7214957189958,567.5073416340224,532.1639250960835
439,439,2026-04-16,491.0,1,753.0,849.0,176.0,643.0411217892469,562.5713841092468,531.2690571592121
440,440,2026-04-17,601.0,1,624.0,721.0,996.0,632.5308413419351,565.0506496505857,532.7849472209684
441,441,2026-04-18,334.0,0,694.0,450.0,235.0,557.8981310064513,550.1441561247415,528.4635353248605
442,442,2026-04-19,778.0,0,482.0,568.0,839.0,612.9235982548385,564.8445331489518,533.8882410786679
443,443,2026-04-20,0.0,1,652.0,103.0,529.0,459.69269869112884,528.4029503651485,522.281974968262
444,444,2026-04-21,717.0,1,111.0,0.0,318.0,524.0195240183466,540.5705019544938,526.5149755124303
445,445,2026-04-22,693.0,1,916.0,179.0,591.0,566.26464301376,550.40466311872,530.1342151752036
446,446,2026-04-23,564.0,1,835.0,606.0,228.0,565.6984822603199,551.2817816271897,530.8704278887861
447,447,2026-04-24,935.0,1,195.0,959.0,181.0,658.0238616952399,576.0377957157582,539.6558533694647
448,448,2026-04-25,662.0,0,563.0,546.0,891.0,659.0178962714299,581.5837443792577,542.3155087309981
449,449,2026-04-26,843.0,0,0.0,335.0,476.0,705.0134222035724,598.4493092580153,548.8521281064112
450,450,2026-04-27,153.0,1,224.0,390.0,0.0,567.0100666526794,569.710644144595,540.2466470606197
451,451,2026-04-28,722.0,1,843.0,833.0,867.0,605.7575499895095,579.5357638772018,544.197806907128
452,452,2026-04-29,329.0,1,323.0,687.0,474.0,536.5681624921322,563.3721662077049,539.5195937134948
453,453,2026-04-30,919.0,1,921.0,540.0,835.0,632.1761218690991,586.315897420111,547.7691677632015
454,454,2026-05-01,385.0,1,735.0,831.0,972.0,570.3820914018244,573.3277750059103,544.2307075944362
455,455,2026-05-02,0.0,0,300.0,619.0,973.0,427.7865685513683,536.3388862958516,532.3996052554268
456,456,2026-05-03,355.0,0,470.0,0.0,551.0,409.5899264135262,524.6396033090225,528.5430920977002
457,457,2026-05-04,556.0,1,828.0,147.0,901.0,446.19244481014465,526.6628547084404,529.1399813999241
458,458,2026-05-05,263.0,1,313.0,898.0,632.0,400.3943336076085,509.6523479530572,523.3543296303606
459,459,2026-05-06,379.0,1,674.0,904.0,249.0,395.0457502057063,501.2231642141503,520.2161920297006
460,460,2026-05-07,414.0,1,914.0,777.0,202.0,399.78431265427974,495.59586329710834,517.907144376881
461,461,2026-05-08,481.0,1,0.0,271.0,912.0,420.0882344907098,494.6541946972949,517.1048151512966
462,462,2026-05-09,682.0,0,192.0,941.0,0.0,485.56617586803236,506.74102084585655,520.6894930827901
463,463,2026-05-10,872.0,0,543.0,177.0,788.0,582.1746319010242,530.3061162751562,528.3266780157729
464,464,2026-05-11,864.0,1,914.0,116.0,641.0,652.6309739257681,551.8347539348235,535.6239241458647
465,465,2026-05-12,627.0,1,344.0,376.0,728.0,646.2232304443261,556.684124648706,537.6103605774764
466,466,2026-05-13,738.0,1,942.0,265.0,938.0,669.1674228332446,568.3819230584669,541.9666570866617
467,467,2026-05-14,0.0,1,756.0,535.0,571.0,501.87556712493347,531.7121215708239,530.1847732369516
468,468,2026-05-15,893.0,1,821.0,0.0,114.0,599.6566753437,555.0210169533514,538.0720607752788
469,469,2026-05-16,954.0,0,491.0,123.0,849.0,688.242506507775,580.761596504748,547.1139724975554
470,470,2026-05-17,651.0,0,601.0,753.0,721.0,678.9318798808313,585.2931064076676,549.3723643997826
471,471,2026-05-18,800.0,1,334.0,624.0,450.0,709.1989099106235,599.1451640587858,554.8207912606568
472,472,2026-05-19,916.0,1,778.0,694.0,568.0,760.8991824329676,619.5874115388642,562.672513189773
473,473,2026-05-20,931.0,1,0.0,482.0,103.0,803.4243868247256,639.6785462782923,570.6796324682562
474,474,2026-05-21,329.0,1,717.0,652.0,0.0,684.8182901185442,619.6347690990477,565.4257274145984
475,475,2026-05-22,779.0,1,693.0,111.0,179.0,708.3637175889081,629.9163968991091,570.0686463838463
476,476,2026-05-23,508.0,0,564.0,916.0,606.0,658.2727881916811,622.0508229056182,568.7193279841975
477,477,2026-05-24,479.0,0,935.0,835.0,959.0,613.4545911437608,612.8217375568687,566.7689078106281
478,478,2026-05-25,326.0,1,662.0,195.0,546.0,541.5909433578206,594.3171093273933,561.5348011190927
479,479,2026-05-26,0.0,1,843.0,563.0,335.0,406.19320751836545,555.9740700159485,549.327522833895
480,480,2026-05-27,402.0,1,153.0,0.0,390.0,405.1449056387741,546.0402590471776,546.1247505983756
481,481,2026-05-28,530.0,1,722.0,224.0,833.0,436.35867922908056,545.0054036247791,545.7742125418891
482,482,2026-05-29,772.0,1,329.0,843.0,687.0,520.2690094218104,559.6502162941482,550.6921644431524
483,483,2026-05-30,469.0,0,919.0,323.0,540.0,507.4517570663578,553.8018152429129,548.9162478248229
484,484,2026-05-31,851.0,0,385.0,921.0,831.0,593.3388177997683,572.9758916788539,555.4832859155877
485,485,2026-06-01,313.0,1,0.0,735.0,619.0,523.2541133498262,556.2032535060248,550.211910134814
486,486,2026-06-02,770.0,1,355.0,300.0,0.0,584.9405850123696,569.996591989507,554.989912088405
487,487,2026-06-03,229.0,1,556.0,470.0,147.0,495.95543875927723,547.9968118611517,547.9031748690919
488,488,2026-06-04,598.0,1,263.0,828.0,898.0,521.4665790694579,551.2228239991421,548.9922362849812
489,489,2026-06-05,979.0,1,379.0,313.0,904.0,635.8499343020934,578.8213514830684,558.3402311483512
490,490,2026-06-06,798.0,0,414.0,674.0,777.0,676.38745072657,592.9619094519028,563.550226123387
491,491,2026-06-07,0.0,0,481.0,914.0,271.0,507.2905880449275,554.7063023904898,551.2991342511394
492,492,2026-06-08,171.0,1,682.0,0.0,941.0,423.21794103369564,529.9510570749743,543.0317617674191
493,493,2026-06-09,220.0,1,872.0,192.0,177.0,372.4134557752717,509.9542146830405,536.0093321637795
494,494,2026-06-10,581.0,1,864.0,543.0,116.0,424.56009183145375,514.5378137357476,536.9873901602191
495,495,2026-06-11,189.0,1,627.0,914.0,376.0,365.6700688735903,493.53537413989295,529.4224468958665
496,496,2026-06-12,370.0,1,738.0,344.0,265.0,366.75255165519275,485.5653500018354,525.9567415285651
497,497,2026-06-13,669.0,0,0.0,942.0,535.0,442.31441374139456,497.39984355010404,529.066377582292
498,498,2026-06-14,214.0,0,893.0,756.0,0.0,385.2358103060459,479.1159826759038,522.2171085044162
499,499,2026-06-15,588.0,1,954.0,821.0,123.0,435.9268577295344,486.1407579871358,523.6471713630158
500,500,2026-06-16,548.0,1,651.0,491.0,753.0,463.9451432971508,490.1316768266755,524.1765806812111
501,501,2026-06-17,416.0,1,800.0,601.0,624.0,451.9588574728631,485.34898799914805,521.8249158837936
502,502,2026-06-18,798.0,1,916.0,334.0,694.0,538.4691431046473,505.5200210314611,527.8287220602328
503,503,2026-06-19,0.0,1,931.0,778.0,482.0,403.8518573284855,472.90582612620557,516.3541846241409
504,504,2026-06-20,385.0,0,329.0,0.0,652.0,399.1388929963641,467.23448250516003,513.4986588714421
505,505,2026-06-21,692.0,0,779.0,717.0,111.0,472.3541697472731,481.7354836338594,517.3791228090195
506,506,2026-06-22,241.0,1,508.0,693.0,916.0,414.5156273104548,466.20416210909434,511.3708810088234
507,507,2026-06-23,356.0,1,479.0,564.0,835.0,399.8867204828411,459.0942161665722,507.9932531608055
508,508,2026-06-24,210.0,1,326.0,935.0,195.0,352.4150403621308,443.02362157518047,501.5151389616576
509,509,2026-06-25,412.0,1,0.0,662.0,563.0,367.3112802715981,441.0220976025882,499.56915767988244
510,510,2026-06-26,269.0,1,402.0,843.0,0.0,342.73346020369854,429.92389775725997,494.5567846868415
511,511,2026-06-27,234.0,0,530.0,153.0,224.0,315.5500951527739,417.28364628904967,488.8925067588667
512,512,2026-06-28,187.0,0,772.0,722.0,843.0,283.41257136458046,402.4266368510465,482.32962617715225
513,513,2026-06-29,569.0,1,469.0,329.0,323.0,354.8094285234354,413.1733054413016,484.21376473851853
514,514,2026-06-30,690.0,1,851.0,919.0,921.0,438.60707139257653,431.03309218702407,488.6873785485507
515,515,2026-07-01,0.0,1,313.0,385.0,735.0,328.9553035444324,403.22450559431286,478.0637398844518
516,516,2026-07-02,719.0,1,770.0,0.0,300.0,426.4664776583243,423.5971181366153,483.30148466957246
517,517,2026-07-03,683.0,1,229.0,355.0,470.0,490.59985824374326,440.332787934253,487.6427567419731
518,518,2026-07-04,593.0,0,598.0,556.0,828.0,516.1998936828074,450.1822854868819,489.93313159540844
519,519,2026-07-05,980.0,0,979.0,263.0,313.0,632.1499202621055,484.36407351998633,500.58675916942127
520,520,2026-07-06,654.0,1,798.0,379.0,674.0,637.6124401965792,495.30832684127756,503.9218296222599
521,521,2026-07-07,930.0,1,0.0,414.0,914.0,710.7093301474345,523.3529509160339,513.1843985435152
522,522,2026-07-08,710.0,1,171.0,481.0,0.0,710.5319976105759,535.3946960182253,517.4629985751778
523,523,2026-07-09,105.0,1,220.0,682.0,192.0,559.148998207932,507.627296275114,508.4964116496305
524,524,2026-07-10,306.0,1,581.0,872.0,543.0,495.861748655949,494.6190836122035,504.09431574420375
525,525,2026-07-11,659.0,0,189.0,864.0,914.0,536.6463114919618,505.2243040243194,507.46183061932976
526,526,2026-07-12,387.0,0,370.0,627.0,344.0,499.23473361897135,497.5969295711375,504.84309517108346
527,527,2026-07-13,0.0,1,669.0,738.0,942.0,374.4260502142285,465.4939018568706,493.8682452760599
528,528,2026-07-14,236.0,1,214.0,0.0,756.0,339.81953766067136,450.6878436725564,488.26241385701513
529,529,2026-07-15,538.0,1,588.0,893.0,821.0,389.3646532455035,456.3208860162625,489.3436657296887
530,530,2026-07-16,501.0,1,548.0,954.0,491.0,417.2734899341276,459.2034094990843,489.59706430078245
531,531,2026-07-17,411.0,1,416.0,651.0,601.0,415.7051174505957,456.0935121120466,487.88843246815674
532,532,2026-07-18,377.0,0,798.0,800.0,334.0,406.0288380879468,450.99070487901133,485.47781437102293
533,533,2026-07-19,493.0,0,0.0,916.0,778.0,427.7716285659601,453.7009819835913,485.6413401455659
534,534,2026-07-20,162.0,1,385.0,931.0,0.0,361.3287214244701,434.88156379110154,478.6056588380536
535,535,2026-07-21,528.0,1,692.0,329.0,717.0,402.99654106835254,440.88920483683694,479.6794488633133
536,536,2026-07-22,907.0,1,241.0,779.0,693.0,528.9974058012644,470.960869040912,488.9690260619369
537,537,2026-07-23,604.0,1,356.0,508.0,564.0,547.7480543509483,479.544038780208,491.46969940841655
538,538,2026-07-24,498.0,1,210.0,479.0,935.0,535.3110407632113,480.7347459556785,491.61166246475534
539,539,2026-07-25,0.0,0,412.0,326.0,662.0,401.4832805724085,449.7196010553121,480.9244524111737
540,540,2026-07-26,507.0,0,269.0,0.0,843.0,427.86246042930634,453.4151106646468,481.49131214136565
541,541,2026-07-27,573.0,1,234.0,402.0,153.0,464.14684532197975,461.13026481531483,483.48063144264034
542,542,2026-07-28,474.0,1,187.0,530.0,722.0,466.6101339914848,461.960570311101,483.27453075910466
543,543,2026-07-29,859.0,1,569.0,772.0,329.0,564.7076004936137,487.5760173878042,491.44247574260237
544,544,2026-07-30,951.0,1,690.0,469.0,919.0,661.2807003702103,517.4743388466555,501.4328567047197
545,545,2026-07-31,798.0,1,0.0,851.0,385.0,695.4605252776578,535.5727685984842,507.87996851548667
546,546,2026-08-01,830.0,0,719.0,313.0,0.0,729.0953939582433,554.568073850195,514.8825778955849
